product_code,product_name,brand,store,url,image_url,price,original_price,currency,in_stock,product_description,categories,specs
GLO-MS-I-MW,GloriousModel I Wired 69G Superlight 2 Swappable Buttons RGB PTFE Feet 9 Programmable Buttons Side Thumb Rest - Matte White,Glorious,City Center,https://citycenter.jo/gloriousmodel-i-wired-69g-superlight-2-swappable-buttons-rgb-ptfe-feet-9-programmable-buttons-side-thumb-rest-matte-white,https://image.citycenter.jo/cache/catalog/002024/102024/2OB111-1200x1200.jpg,45.0,,JOD,False,"An ergonomic 9-button lightweight gaming mouse, with 69g honeycomb design, braided cord and pixel perfect tracking. Model I is the perfect gaming mouse MOBA, MMO, ARPG and other button-intensive games, where your macros and reaction-speed is the decider between success and failure.
The Honeycomb Shell achieves a feather-light weight while maintaining ultra-durable strength.
Ascend your battlestation with a premium gaming keyboard that takes you to another dimension, or pick up the mousepad used by the pros, to make your new mouse even more effective.","{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
GLO-MS-OWV2-MB,Glorious Model O 2 Wireless Hybrid 2.4GHz & Bluetooth 68g Superlight Long Battery Life 26k BAMF 2.0 Sensor RGB Ambidextrous 6 Buttons - Matte Black,Glorious,City Center,https://citycenter.jo/glorious-model-o-2-wireless-hybrid-2-4ghz-bluetooth-68g-superlight-long-battery-life-26k-bamf-2-0-sensor-rgb-ambidextrous-6-buttons-matte-black,https://image.citycenter.jo/cache/catalog/002024/102024/BBO111-1200x1200.jpg,75.0,,JOD,False,"An ambidextrous 6-button superlight wireless gaming mouse, with 68g perforated design, updated BAMF 2.0 Sensor and 2.4GHz wireless connectivity makes Model O 2 Wireless the perfect successor to the original Model O Wireless. Ideal for FPS, MOBA, MMO, Battle Royale and other competitive games.
Optimized design and battery placement, makes Model O 2 Wireless a perfectly balanced 68g mouse.
Ascend your battle station with a premium gaming keyboard that takes you to another dimension, or pick up the mousepad used by the pros, to make your new mouse even more effective.","{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
GLO-MS-OWV2-MW,Glorious Model O 2 Wireless Hybrid 2.4GHz & Bluetooth 68g Superlight Long Battery Life 26k BAMF 2.0 Sensor RGB Ambidextrous 6 Buttons - Matte White,Glorious,City Center,https://citycenter.jo/glorious-model-o-2-wireless-hybrid-2-4ghz-bluetooth-68g-superlight-long-battery-life-26k-bamf-2-0-sensor-rgb-ambidextrous-6-buttons-matte-white,https://image.citycenter.jo/cache/catalog/002024/102024/wwow111-1200x1200.jpg,75.0,,JOD,False,"An ambidextrous 6-button superlight wireless gaming mouse, with 68g perforated design, updated BAMF 2.0 Sensor and 2.4GHz wireless connectivity makes Model O 2 Wireless the perfect successor to the original Model O Wireless. Ideal for FPS, MOBA, MMO, Battle Royale and other competitive games.
Optimized design and battery placement, makes Model O 2 Wireless a perfectly balanced 68g mouse.
Ascend your battle station with a premium gaming keyboard that takes you to another dimension, or pick up the mousepad used by the pros, to make your new mouse even more effective.","{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
GLO-MS-OV2-MB,"Glorious Model O 2 Wired 59g Ultralight FPS 26,000 DPI Motion Sync 80M Click Rated Switches 6 Programmable Buttons Ambidextrous RGB - Matte Black",Glorious,City Center,https://citycenter.jo/glorious-model-o-2-wired-59g-ultralight-fps-26-000-dpi-motion-sync-80m-click-rated-switches-6-programmable-buttons-ambidextrous-rgb-matte-black,https://image.citycenter.jo/cache/catalog/002024/102024/O2B111-1200x1200.jpg,55.0,,JOD,False,"An ambidextrous 6-button ultralightweight gaming mouse, with 59g perforated design, updated BAMF 2.0 Sensor and 80M click rated Glorious switches, makes Model O 2 the perfect successor to the original Model O. Ideal for FPS, MOBA, MMO, Battle Royale and other competitive games.
Updated shell design, means the Model O 2 comes in at 59g while having ultra-durable strength.
Ascend your battle station with a premium gaming keyboard that takes you to another dimension, or pick up the mousepad used by the pros, to make your new mouse even more effective.","{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
Model O Matte White,Glorious Model O 67G Superlight Honeycomb Mouse RGB USB Mouse - Matte White,Glorious,City Center,https://citycenter.jo/glorious-model-o-67g-superlight-honeycomb-mouse-rgb-usb-mouse-matte-white,https://image.citycenter.jo/cache/catalog/002024/102024/wom111-1200x1200.jpg,39.0,,JOD,False,"You’ll barely feel the holes during gameplay, but they provide ventilation to keep your palms cool.
Model O Black
Model O Minus Black
Model O White
Model O minus White","{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}","{'nan': 'Model O Black', 'Weight': 'Matte: 67 g | Glossy: 68 g', 'Mouse Length': '128 mm', 'Mouse Width': '66 mm', 'Mouse Height': '37.5 mm', 'Hand Size': 'Medium to Large sized hands.', '2-Year Protection': '✔', 'Number of Buttons': '6', 'Switch Type': 'Omron Mechanical 20M clicks', 'Max DPI': '12000', 'Software': '✔'}"
Model O Matte Black,Glorious Model O 67G Superlight Honeycomb Mouse RGB USB Mouse - Matte Black,Glorious,City Center,https://citycenter.jo/glorious-model-o-67g-superlight-honeycomb-mouse-rgb-usb-mouse-matte-black,https://image.citycenter.jo/cache/catalog/002024/102024/omb111-1200x1200.jpg,39.0,,JOD,False,"You’ll barely feel the holes during gameplay, but they provide ventilation to keep your palms cool.
Model O Black
Model O Minus Black
Model O White
Model O minus White","{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}","{'nan': 'Model O Black', 'Weight': 'Matte: 67 g | Glossy: 68 g', 'Mouse Length': '128 mm', 'Mouse Width': '66 mm', 'Mouse Height': '37.5 mm', 'Hand Size': 'Medium to Large sized hands.', '2-Year Protection': '✔', 'Number of Buttons': '6', 'Switch Type': 'Omron Mechanical 20M clicks', 'Max DPI': '12000', 'Software': '✔'}"
MC-1511 ,Mcdodo MC-1511 Magnetic Power Bank 20W 10000mAh With Foldable Stand,Mcdodo,City Center,https://citycenter.jo/mcdodo-mc-1511-magnetic-power-bank-20w-10000mah-with-foldable-stand,https://image.citycenter.jo/cache/catalog/002024/102024/MC-151 (8)-1200x1200.jpg,25.0,,JOD,False,,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
IEC1104WA,"Philips Power Strip 4 AC Outlet with overload Protection, 2M EU",Philips,City Center,https://citycenter.jo/philips-power-strip-4-ac-outlet-with-overload-protection-2m-eu,https://image.citycenter.jo/cache/catalog/002024/102024/IEC1104WA-1200x1200.jpg,13.0,,JOD,False,,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
IEC4102WA,"Philips Power Strip 4 AC Outlet, 1 X USB-C, 2 X USB with overload Protection, 2M EU",Philips,City Center,https://citycenter.jo/philips-power-strip-3-ac-outlet-1-x-usb-c-2-x-usb-with-overload-protection-2m-eu,https://image.citycenter.jo/cache/catalog/002024/102024/IEC4102WA-1200x1200.jpg,16.0,,JOD,False,,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
AUX002,Choetech AUX002 3.5mm 1.2M Male To Male Audio Gold Plated Aux Cable - Black,Choetech,City Center,https://citycenter.jo/choetech-aux002-3-5mm-1-2m-male-to-male-audio-gold-plated-aux-cable-black,https://image.citycenter.jo/cache/catalog/002024/102024/x002211020241-1200x1200.jpg,4.0,,JOD,False,,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
Litheli 300SE,"Litheli 300SE Portable Power Station 255Wh with 100W USB-C Two Way Charging AC Outlet with LED Display for Outdoors, Camping, Travel, Emergency",Litheli,City Center,https://citycenter.jo/litheli-300se-portable-power-station-255wh-with-100w-usb-c-two-way-charging-ac-outlet-with-led-display-for-outdoors-camping-travel-emergency,https://image.citycenter.jo/cache/catalog/002024/102024/vt3001610-1200x1200.jpg,129.0,,JOD,False,"Introducing the Flint 300SE: your go-to power solution for any adventure. This compact and lightweight station powers up to 4 devices simultaneously with its versatile charging ports. Whether indoors or outdoors, it ensures reliable power with its 110V AC Output, 100W Type-C Two-Way Port, 20W Type-C Port, and 18W USB-A Port. Its user-friendly design and side handle make it perfect for camping, travel, or emergencies. Stay informed with real-time power monitoring through 4 LED battery indicator lights. Plus, its dynamic breathing light adds ambiance and versatility for any situation. Compatible with the U4 series, it brings flexible power wherever life takes you.","{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
CA-2720,Mcdodo CA-2720 36W PD Type-C to Lightning Fast Data - Charging Cable 1.2m - Black,Mcdodo,City Center,https://citycenter.jo/mcdodo-ca-2720-36w-pd-type-c-to-lightning-fast-data-charging-cable-1-2m-black,https://image.citycenter.jo/cache/catalog/002024/102024/2720 (5)-1200x1200.jpeg,4.0,,JOD,False,,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
MC-3881,"Mcdodo MC-3881 Power Bank with Digital Display 10000mAh USB-C, 2x USB-A, 22.5W - Black",Mcdodo,City Center,https://citycenter.jo/mcdodo-mc-3880-power-bank-10000mah-usb-c-2x-usb-a-22-5w-back,https://image.citycenter.jo/cache/catalog/002024/102024/38880-1200x1200.jpg,15.0,,JOD,False,Specifications:,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}","{'Brand': 'MCDODO', 'Color': 'Black', 'Gross Weight': '0.347kg', 'Volume Weight': '0.152kg', 'Package Length': '18.500cm', 'Package Width': '10.500cm', 'Package Height': '3.500cm', 'Product packaging': 'Colored Box'}"
MC-3880,"Mcdodo MC-3880 Power Bank with Digital Display 10000mAh USB-C, 2x USB-A, 22.5W - White",Mcdodo,City Center,https://citycenter.jo/mcdodo-mc-3881-power-bank-10000mah-usb-c-2x-usb-a-22-5w-white,https://image.citycenter.jo/cache/catalog/002024/102024/3881 (7)-1200x1200.jpeg,15.0,,JOD,False,Specifications:,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}","{'Brand': 'MCDODO', 'Color': 'White', 'Gross Weight': '0.347kg', 'Volume Weight': '0.152kg', 'Package Length': '18.500cm', 'Package Width': '10.500cm', 'Package Height': '3.500cm', 'Product packaging': 'Colored Box'}"
MC-3891,"Mcdodo MC-3891 Power Bank With Digital Display 20000mAh, 22.5W - Black",Mcdodo,City Center,https://citycenter.jo/mcdodo-mc-3911-power-bank-with-digital-display-30000mah-22-5w-black,https://image.citycenter.jo/cache/catalog/002024/102024/MC-3911 (1)-1200x1200.jpg,29.0,,JOD,False,Specifications:,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}","{'Brand': 'MCDODO', 'Color': 'Black', 'Gross Weight': '0.552kg', 'Volume Weight': '0.164kg', 'Package Length': '19.000cm', 'Package Width': '10.700cm', 'Package Height': '3.600cm', 'Product packaging': 'Colored Box'}"
CA-5880 ,Mcdodo CA-5880 USB Type C to HDMI Cable 2m 4K High Definition (Black),Mcdodo,City Center,https://citycenter.jo/mcdodo-ca-5880-usb-type-c-to-hdmi-cable-2m-4k-high-definition-black,https://image.citycenter.jo/cache/catalog/002024/102024/CA-5880 (8)-1200x1200.png,14.0,,JOD,False,,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
Anker 535,"Anker 535 PowerCore 20K Portable Fast Charger Power Bank 20,000mAh 2 USB-C &1 USB-A - Black",Anker,City Center,https://citycenter.jo/anker-535-powercore-20k-portable-fast-charger-power-bank-20-000mah-2-usb-c-1-usb-a-black,https://image.citycenter.jo/cache/catalog/002024/92024/anker535 (1)-1200x1200.jpg,39.0,,JOD,False,,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
Anker 322,Anker 322 USB-C to USB-C Cable Fast Charging & Data Transfer MFi Certified Durable Design - White,Anker,City Center,https://citycenter.jo/anker-322-usb-c-to-usb-c-cable-fast-charging-data-transfer-mfi-certified-durable-design-white,https://image.citycenter.jo/cache/catalog/002024/92024/3222692024-1200x1200.jpg,7.0,,JOD,False,"Charge a Samsung S10 to 50% in just 30 minutes when you use together with an 18W USB-C Power Delivery charger (not included).
Confirmed through rigorous lab testing to withstand over 25,000 bends.
Textured grooves on the head of the cable provide improved grip for easier plug and pull.","{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}","{'High-Speed Compatible  Charge a Samsung S10 to 50% in just 30 minutes when you use together with an 18W USB-C Power Delivery charger (not included).': 'Superior Durability  Confirmed through rigorous lab testing to withstand over 25,000 bends.'}"
OT-3810,Mcdodo OT-3810 USB to A 3.0 to USB-C Adapter 5Gbps High Speed Data Transfer OTG Compatible Aluminum Alloy Exterior Silicone Band Design,Mcdodo,City Center,https://citycenter.jo/mcdodo-ot-3810-usb-to-a-3-0-to-usb-c-adapter-5gbps-high-speed-data-transfer-otg-compatible-aluminum-alloy-exterior-silicone-band-design,https://image.citycenter.jo/cache/catalog/002024/92024/OT2692024-1200x1200.jpg,4.0,,JOD,False,,"{'Product filter', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Gaming Controller', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS', 'Gaming Chairs'}",{}
0888045903,Lenovo Xiaoxin XM300 Rechargable Bluetooth Wireless PLUS Mouse with Silent Function Bluetooth 3.0/5.0 380mAH Lithium Battery Type-C - Gray,Lenovo,City Center,https://citycenter.jo/lenovo-xiaoxin-xm300-rechargable-bluetooth-wireless-plus-mouse-with-silent-function-bluetooth-3-0-5-0-380mah-lithium-battery-type-c-gray,https://image.citycenter.jo/cache/catalog/002024/92024/xm3002192024-1200x1200.jpg,19.0,,JOD,False,,"{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
Anker 325,"Anker 325 PowerCore 20K Portable Fast Charger Power Bank 20,000mAh PowerIQ Technology & USB-C (Recharging Only) Dual Output - Black",Anker,City Center,https://citycenter.jo/anker-325-powercore-20k-portable-fast-charger-power-bank-20-000mah-poweriq-technology-usb-c-recharging-only-dual-output-black,https://image.citycenter.jo/cache/catalog/002024/92024/a3251992024-1200x1200.jpg,35.0,,JOD,False,"Anker 325 Power Bank (PowerCore 20K) The Ultra-High Capacity Dual-Port Portable Charger
Power for Days: 20,000mAh is enough power to keep your phone, tablet, and other devices charged for days. You'll wonder how you ever spent so much time plugged into the wall.
Superior Safety: Anker's MultiProtect safety system ensures complete protection for you and your devices.
Premium Design: With a sleek matte exterior and cool-blue LED light-wheel to display battery level, Anker 325 Power Bank is premium both inside and out.
Trickle-Charging Mode:Trickle charging is designed to provide optimized charging to low-power devices such as earphones, Bluetooth speakers, and other accessories. To activate, press the power button twice or press and hold for 2 seconds until the LED indicator turns green.
Compatibility:Compatible with iPhone 13 / 12 / 11 / XS series, iPad Mini 5, Android smartphones and tablets (including the Nexus 7), and other USB devices.
Note: 1.USB-C cable, Lightning cable, and AC adapter are not included. 2.USB-C port cannot charge devices. 3.There are 4 LED indicators in total. 4.When the trickle-charging mode is on, the last LED light will remain green, regardless of battery status. 5.The two input ports may not be used at the same time. The USB-C input port and micro USB port are for recharging only. This product’s USB-C port cannot charge iPhone 12. Use a USB-A to Lightning cable (not included) to charge an iPhone. 6.PowerCore Essential 20000 does not support laptop charging. To charge laptops you will need a portable charger with at least a 30W output. 7. The power bank is flight-approved and allowed on a plane. 8. Input: 5V/2A via the micro USB port or USB C port; Output: 5V/2.4A via one USB A port.","{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
OT-6100,Mcdodo OT-6100 Type-C to Lightning 36W Charging Power Display Converter Adapter,Mcdodo,City Center,https://citycenter.jo/mcdodo-ot-6100-type-c-to-lightning-36w-charging-power-display-converter-adapter,https://image.citycenter.jo/cache/catalog/002024/92024/OT6100 (4)-1200x1200.jpeg,5.0,,JOD,False,,"{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
OT-6090,Mcdodo OT-6090 Type-C To Type-C PD 100W Charging Power Display Converter Adapter,Mcdodo,City Center,https://citycenter.jo/mcdodo-ot-6090-type-c-to-type-c-pd-100w-charging-power-display-converter-adapter,https://image.citycenter.jo/cache/catalog/002024/92024/OT-6090 (3)-1200x1200.jpg,5.0,,JOD,False,,"{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
CP-4120,Mcdodo CP-4120 2.1A Fast Charging Universal Travel Adapter,Mcdodo,City Center,https://citycenter.jo/mcdodo-cp-4120-2-1a-fast-charging-universal-travel-adapter,https://image.citycenter.jo/cache/catalog/002024/92024/CP4120 (1)-1200x1200.jpg,8.0,,JOD,False,"You no longer need to buy several chargers when going on vacation to another country! The McDodo travel adapter will allow you to connect your devices to power anywhere in the world. The accessory is equipped with plugs and sockets of different standards (AU, UK, US/CN and EU), so you can power your equipment in more than 200 countries. It also has 2 USB-A ports, and its maximum power output is 1380W. Thanks to its compact design, you can easily pack it in your suitcase, and a number of safety features guarantee safe use.
From now on, traveling will become even easier! The adapter is equipped with a universal socket and up to 5 different plugs - AU, UK, US/CN and EU, so you can easily use electrical devices in many countries. Whether you're in Australia, the UK, China, the US or Europe, the McDodo adapter will make sure you always have access to power.
Don't waste time waiting for one device to be charged to plug in another! The McDodo adapter also has 2 USB-A ports that allow you to power two devices at the same time with 2.1A. No more having to choose which device to charge first - you can charge your smartphone as well as your tablet, smartwatch, powerbank and more!
Forget about limitations! The maximum load of the adapter is as high as 1380W, which means you can connect even more demanding electrical devices, such as a hair dryer, iron, without worrying about overloading. What's more, thanks to a number of protections, your equipment is reliably protected m.in. from overheating, overvoltage, overcharging, over-discharge or short circuits. So you can be sure that your devices are in safe!
The McDodo adapter was designed with travelers in mind - it is not only compact, but also lightweight, which makes it ideal for travel. You can easily pack it in your bag, backpack or suitcase. It has a practical button that will help you eject the plug of your choice - just press it and slide it! It is also equipped with a special child safety device, so you don't have to worry about the safety of your kids.","{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
CA-4940,"Mcdodo CA-4940 3 in 1 Charging Cable USB Type-C to Type-C + Lighting Series PD + Apple Watch Wireless Charger, 1.2m - Black",Mcdodo,City Center,https://citycenter.jo/mcdodo-ca-4940-3-in-1-charging-cable-usb-type-c-to-type-c-lighting-series-pd-apple-watch-wireless-charger-1-2m-black,https://image.citycenter.jo/cache/catalog/002024/92024/ca4940 (5)-1200x1200.jpg,11.0,,JOD,False,Unknown,"{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
CP-3471,Mcdodo CP-3471 G1 Series 20W PD Fast Charging Universal Travel Adapter,Mcdodo,City Center,https://citycenter.jo/mcdodo-cp-3471-g1-series-20w-pd-fast-charging-universal-travel-adapter,https://image.citycenter.jo/cache/catalog/002024/92024/cp3471 (1)-1200x1200.jpg,16.0,,JOD,False,,"{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
MC-0561,Mcdodo MC-0561 100W Digital Display 25000mAh 2C+1A Power Bank Built-in Cable,Mcdodo,City Center,https://citycenter.jo/mcdodo-mc-0561-100w-digital-display-25000mah-2c-1a-power-bank-built-in-cable,https://image.citycenter.jo/cache/catalog/002024/92024/mc0561 (3)-1200x1200.jpg,49.0,,JOD,False,,"{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
RCA-705,Mcdodo RCA-705 Type-C to Lightning PD data cable MFI Certificated,Mcdodo,City Center,https://citycenter.jo/mcdodo-rca-705-type-c-to-lightning-pd-data-cable-mfi-certificated,https://image.citycenter.jo/cache/catalog/002024/92024/rca705 (1)-1200x1200.jpg,10.0,,JOD,False,"Mcdodo
Model: RCA-705  
Length: 1.2m
Color: Black
Material: aluminium + nylon 
Function: charging & data sync 
Feature: MFI certificate 
Output:14.5V 2A for lightning devices  
Type C to 8pin / PD 20W Fast Charging / FastCharging Data Cable 
8 Pins for Type-C / Type-C Cable / USB C / Type Cto Lightning 
Support PD quick Charge 14.5V/2A(Max) 
For Macbook Pro Charger & Sync 
For Macbook connects to iphone 
PD Fast Charging Data Cable For iPhone  
Supporting data transmission/Smart charging  
iPhone Models
iPad Models
Mac Models
AirPods Models
 Type-C to Lightning PD data cable-Reliqo MFI Certificated | Mcdodo in Bangladesh starts from 1199 taka. You can order Type-C to Lightning PD data cable-Reliqo MFI Certificated | Mcdodo from our website to get the best price in Bangladesh. You can also visit our showrooms to buy this authentic and reliable product.","{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
CA-7410,Mcdodo CA-7410 Auto Disconnect Lightning Charging Cable Nest Series 1.2m,Mcdodo,City Center,https://citycenter.jo/mcdodo-ca-7410-auto-disconnect-lightning-charging-cable-nest-series-1-2m,https://image.citycenter.jo/cache/catalog/002024/92024/ca7410 (10)-1200x1200.png,5.0,,JOD,False,Features:,"{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
CA-1940,Mcdodo CA-1940 Digital HD Silicone Type-C To Type-C 100W Data Cable 1.2M - Purple,Mcdodo,City Center,https://citycenter.jo/mcdodo-ca-1940-digital-hd-silicone-type-c-to-type-c-100w-data-cable-1-2m-purple,https://image.citycenter.jo/cache/catalog/002024/92024/ca19400-1200x1200.jpg,7.0,,JOD,False,"MCDODO CA1940 Digital HD Silicone Type-C To Type-C 100W Data Cable 1.2M
Flex Your Style Stylish Color Options :
Ocean Blue
Taro Purple
Peach Pink
100W PD High Power Max 5A Current
With high power fast charger support quick charging for laptop, tablet, switch and other devices.
Skin-Friendly Silicone Soft To The Touch
Environmentally friendly liquid silicone
material provides a surprisingly  soft feel to the skin.
High Resilience Neat & Tidy
Memory rebound, twist and release at will, no knots and deformation.
Include a silicone strap to keep the cable neatly coiled.
Soft & Strong
High quality, multi-tested and in perfect condition.
Built-In E-Mark Smart Chip Guarant Your Battery
Mcdodo self-developed MSC technology, it can intelligently match the voltage and current according to the power of your devices.
Thicken Copper Core Stable Charge & Data Transfer
Selected multi-strand tinned copper core, plus multi-layer metal shielding layer, faster and more stable, easy to carry 100W high power.
Charge & Data Sync
480Mbps data transmission, charge/data transfer fast.
Waterproof Silicone Material
Can be wiped with clean water to clean the surface dirt, always refreshed.","{'Graphics Tablet', 'Keyboard', 'COMBO ( Keyboard + Mouse)', 'Mouse Pad', 'Gaming', 'Mouse', 'Peripherals & Accessories', 'Cable', 'Power Protection & UPS'}",{}
