product_code,product_name,brand,store,url,image_url,price,original_price,currency,in_stock,product_description,categories,specs
X515JA-BR051,Asus X515JA INTEL Core I3-1005G1- Laptop,Asus,Compu Jordan,https://compujordan.com/asus-x515ja-intel-i3-1005g1-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/ASUS/x515ja-br051/asus_x515ja-br051-1-1200x1200.jpg,249.0,309.0,JOD,False,"The ASUS X515JA is an entry-level laptop that combines excellent performance and rich graphics, whether for work or pleasure. For a totally immersive experience, its NanoEdge display has 178° viewing angles and a matte anti-glare covering. It is powered by either Intel's newest i3 or i5 processors on the inside for strong performance.
Surprisingly, The ASUS X515's NanoEdge display provides a large screen area for an immersive viewing experience for work and pleasure. Additionally, a wide-view FHD display has an anti-glare coating to decrease distracting glare and reflections, allowing you to properly focus on what's in front of you.
The full-size keyboard of the VivoBook 15 is ideal for working in a variety of settings. Its strong, one-piece structure and 1.3mm key travel give a pleasant typing experience – and at the ideal angle owing to the ErgoLift hinge.
Since ASUS is obsessed with technology and motivated by innovation. We imagine, we dare, and we aim to make digital life simple and enjoyable for everyone. Hence, We're always on the lookout for exceptional ideas and experiences, and we strive to give the extraordinary in all we do.
The ASUS X515 is a lightweight laptop that keeps up with your fast-paced lifestyle, weighing only 1.6 kg in total. Also, it looks great in Transparent Silver or Slate Grey.
With VivoBook 15, unlocks a world of productivity and potential. Basically, its precision-engineered ErgoLift hinge boasts a silky-smooth dual action that firmly holds the display at any angle, and it has a 3°keyboard tilt for an ideal typing posture every time.
Life goes quickly, and you'll need a laptop that can keep up. So, the VivoBook 15 has small, travel-friendly proportions and is extremely light compared to other laptops. Accordingly, just slide it into your suitcase or backpack and go!","{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '10th', 'Processor Family': 'I3-1005G1', 'Processor Speed': 'up to 3.4 GHz', 'Processor Cache': '4 MB', 'Processor Core': '-', 'Processor Threads': '-', 'Memory Size': '4 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '-', 'Storage Technology': 'HDD', 'Storage Capacity': '1 TB', 'Storage Speed': '-', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'UHD Graphics', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '15.6"" FHD WV  300NITS', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'Anti-Glare', 'Optical Drive': 'No', 'Audio': 'Built-in speaker', 'Camera': 'VGA Camera', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Dos', 'Color': 'Gray', 'Battery Cells & Capacity': '37 Wh  2 cell lithium-polymer', 'Security add-ons': '-', 'Warranty': '1 Year warranty', 'Weight': '1.40kg'}"
UX435EG-A5009T,Asus Zenbook 14 INTEL I7-1165G7/2G-PINE GREY(BEZEL/SCRPAD) - Laptop,Asus,Compu Jordan,https://compujordan.com/asus-zenbook-14-intel-i7-1165g7-2g-pine-grey-bezel-scrpad-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/ASUS/Zenbook 14 Ux425ea Bm136t/Zenbook 14 Ux425ea Bm136t 1-1200x1200.jpg,1189.0,,JOD,False,"Timeless beauty, effortless portability
Overall with ASUS ZenBook 14 Intel, no more restrictions, wherever you go, the laptop is going with you. Because it is lighter, thinner, and smaller, without affecting productivity. It comes with both HDMI port and 4 USB type-C + type-A ports, in addition to a Micro SD card reader. The Asus Zenbook 14 intel laptop is a great fit for your simple and modern lifestyle.
Surely ZenBook 14 is a compact, stylish, and lightweight travel companion. That is because it is the world's thinnest 14-inch laptop, measuring 13.9mm thick and weighing 2.58 pounds.
The ZenBook 14 still has a very impressive 21-hour battery life*. Generally it can recharge its battery to 60% capacity in 40 minutes thanks to its rapid charging technology.
The bright and clear view you seek. Because of the next-gen display, with an almost borderless screen. Gives more space, so you have an amazing watching experience.
Bring the laptop, open it, turn it on, and you are ready to go. The ZenBook 14 is an ultra-thin laptop with many ports after all, including four USB ports with rapid charging.
A new design includes an edge-to-edge ergonomic keyboard that expands the keyboard's size.
Basically, The ErgoLift hinge on the ZenBook 14 tilts the keyboard to its ideal typing angle.
Obviously, with a laptop that passed all test cycles of reliability and endurance standards.
The MyASUS app can link to myASUS. A connection between ASUS PC and mobile devices is easy, indeed making multitasking easier.","{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '11th', 'Processor Family': 'I7-1165G7', 'Processor Speed': 'up to 4.7 GHz', 'Processor Cache': '12 MB', 'Processor Core': '-', 'Processor Threads': '-', 'Memory Size': '16 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '-', 'Storage Technology': 'SSD', 'Storage Capacity': '1 TB', 'Storage Speed': 'PCIe G3', 'Graphic Manufacturer': 'Nvidia', 'Graphic Model': 'Geforce MX450', 'Graphic Memory Type': 'Dedicated', 'Graphic Memory Size': '2 GB', 'Display Size': '14.0"" FHD WV  300NITS', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'SonicMaster stereo audio system  Built-in array microphone', 'Camera': '3D IR HD camera with Windows Hello support', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '67 Wh  4 cell lithium-polymer', 'Security add-ons': '-', 'Warranty': '1 Year warranty', 'Weight': '1.40kg'}"
3501/Ci3,Dell VOSTRO 3501 NEW Intel 10th Gen Core i3 Thin & Light - Black- Laptop,DELL,Compu Jordan,https://compujordan.com/dell-nb-3501-core-i3-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/DELL/DELL 3580 CEL/DELL 3580 CEL -1-1200x1200.jpg,339.0,,JOD,False,,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '10th', 'Processor Family': 'i3-1005G1', 'Processor Speed': 'up to 3.4 GHz', 'Processor Cache': '4 MB', 'Processor Core': '2', 'Processor Threads': '4', 'Memory Size': '4 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '-', 'Storage Technology': 'HDD', 'Storage Capacity': '1 TB', 'Storage Speed': '5400 rpm', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'HD Graphics', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '15.6"" HD', 'Screen Resolution': '1366 x 768', 'Panel Type': 'TN', 'Optical Drive': 'No', 'Audio': 'Stereo speakers with Waves MaxxAudio® Pro', 'Camera': 'HD Webcam', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'No', 'Included Operating System': 'Dos', 'Color': '-', 'Battery Cells & Capacity': '3-cell  41 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
82C0014AX,Lenovo V14 - Intel Celeron N4020 – Laptop,Lenovo,Compu Jordan,https://compujordan.com/lenovo-v14-intel-celeron-n4020-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/lenovo/v14 cel/v14 cel 1-1200x1200.jpg,249.0,,JOD,False,Unknown,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': 'N4020', 'Processor Family': 'Celeron N4020', 'Processor Speed': 'up to 2.8 Ghz', 'Processor Cache': '4 MB', 'Processor Core': '-', 'Processor Threads': '-', 'Memory Size': '4 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '-', 'Storage Technology': 'SSD', 'Storage Capacity': '256 GB SSD', 'Storage Speed': 'PCIe NVMe m.2', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'UHD Graphics', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '14.0"" HD', 'Screen Resolution': '1366 x 768', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': '2 x 1.5W speakers', 'Camera': '0.3 M', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'No', 'Included Operating System': 'Dos', 'Color': '-', 'Battery Cells & Capacity': '35 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
2R0R7EA,HP Pavilion 14-dv0022ne - Core i3 1115G4  - Laptop,HP,Compu Jordan,https://compujordan.com/hp-pavilion-14-dv0022ne-core-i3-1115g4-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/13-bb0000ne/13-bb0000ne 1-1200x1200.jpg,499.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '11th', 'Processor Family': 'i3-1115G4', 'Processor Speed': 'up to 4.2 Ghz', 'Processor Cache': '8 MB', 'Processor Core': '4', 'Processor Threads': '8', 'Memory Size': '4 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '3200 Mhz', 'Storage Technology': 'SSD', 'Storage Capacity': '256 GB', 'Storage Speed': 'PCIe NVMe m.2', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'UHD Graphics - UMA', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '14.0"" FHD', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'Audio by B&O; Dual speakers', 'Camera': 'HP Wide Vision 720p HD', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '3-cell  43 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
2R0Q8EA,HP Pavilion 14-dv0015ne - Core i5 1135G7  - Laptop,HP,Compu Jordan,https://compujordan.com/hp-pavilion-14-dv0015ne-core-i5-1135g7-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/13-bb0000ne/13-bb0000ne 1-1200x1200.jpg,659.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '11th', 'Processor Family': 'i5-1135G7', 'Processor Speed': 'up to 4.2 Ghz', 'Processor Cache': '8 MB', 'Processor Core': '4', 'Processor Threads': '8', 'Memory Size': '8 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '3200 Mhz', 'Storage Technology': 'SSD', 'Storage Capacity': '512 GB', 'Storage Speed': 'PCIe NVMe m.2', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'Iris Xe', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '14.0"" FHD', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'Audio by B&O; Dual speakers', 'Camera': 'HP Wide Vision 720p HD', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '3-cell  43 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
2R0Q3EA,HP Pavilion 14-dv0011ne - Core i5 1135G7 - Laptop,HP,Compu Jordan,https://compujordan.com/hp-pavilion-14-dv0011ne-core-i5-1135g7-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/13-bb0000ne/13-bb0000ne 1-1200x1200.jpg,749.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '11th', 'Processor Family': 'i5-1135G7', 'Processor Speed': 'up to 4.2 Ghz', 'Processor Cache': '8 MB', 'Processor Core': '4', 'Processor Threads': '8', 'Memory Size': '16 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '3200 Mhz', 'Storage Technology': 'SSD', 'Storage Capacity': '512 GB', 'Storage Speed': 'PCIe NVMe m.2', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'UHD Graphics - UMA', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '14.0"" FHD Bright view slim', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'Audio by B&O; Dual speakers', 'Camera': 'HP Wide Vision 720p HD', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '3-cell  43 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
2R0P2EA,HP Pavilion 14-dv0003ne - Core i7 1165G7 - Laptop,HP,Compu Jordan,https://compujordan.com/hp-pavilion-14-dv0003ne-core-i7-1165g7-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/14-dv0003ne/14-dv0003ne 1-1200x1200.jpg,879.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '11th', 'Processor Family': 'i7-1165G7', 'Processor Speed': 'up to 4.2 Ghz', 'Processor Cache': '8 MB', 'Processor Core': '4', 'Processor Threads': '8', 'Memory Size': '16 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '3200 Mhz', 'Storage Technology': 'SSD', 'Storage Capacity': '512 GB', 'Storage Speed': 'PCIe NVMe m.2', 'Graphic Manufacturer': 'Nvidia', 'Graphic Model': 'GeForce M450', 'Graphic Memory Type': 'Dedicated', 'Graphic Memory Size': '2 GB', 'Display Size': '14.0"" FHD Bright view slim', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'Audio by B&O; Dual speakers', 'Camera': 'HP Wide Vision 720p HD', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '3-cell  43 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
2R0N6EA,HP Pavilion 14-dv0000ne - Core i7 1165G7 - Laptop,HP,Compu Jordan,https://compujordan.com/hp-pavilion-14-dv0000ne-core-i7-1165g7-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/14-dv0000ne/14-dv0000ne  1-1200x1200.jpg,919.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '11th', 'Processor Family': 'i7-1165G7', 'Processor Speed': 'up to 4.2 Ghz', 'Processor Cache': '12 MB', 'Processor Core': '4', 'Processor Threads': '8', 'Memory Size': '16 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '3200 Mhz', 'Storage Technology': 'SSD', 'Storage Capacity': '1 TB', 'Storage Speed': 'PCIe NVMe m.2', 'Graphic Manufacturer': 'Nvidia', 'Graphic Model': 'GeForce M450', 'Graphic Memory Type': 'Dedicated', 'Graphic Memory Size': '2 GB', 'Display Size': '13.3"" FHD Bright view slim', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'Audio by B&O; Dual speakers', 'Camera': 'HP Wide Vision 720p HD', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '3-cell  43 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
2P3S5EA,HP Pavilion 13-bb0000ne - Core i5 1135G7 - Laptop,HP,Compu Jordan,https://compujordan.com/hp-pavilion-13-bb0000ne-core-i5-1135g7-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/13-bb0000ne/13-bb0000ne  1-1200x1200.jpg,649.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '11th', 'Processor Family': 'i5-1135G7', 'Processor Speed': 'up to 4.2 Ghz', 'Processor Cache': '8 MB', 'Processor Core': '4', 'Processor Threads': '8', 'Memory Size': '8 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '3200 Mhz', 'Storage Technology': 'SSD', 'Storage Capacity': '512 GB', 'Storage Speed': 'PCIe NVMe m.2', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'UHD Graphics - UMA', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '13.3"" FHD Bright view slim', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'Audio by B&O; Dual speakers', 'Camera': 'HP Wide Vision 720p HD', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '3-cell  43 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
NBB-WAH9,HUAWEI MateBook D 14 Reborn - Laptop,HUAWEI,Compu Jordan,https://compujordan.com/huawei-matebook-d-14-reborn-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/Huawei/matebook 14 amd/matebook 14 1-1200x1200.jpg,719.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '10th', 'Processor Family': 'i5-10210U', 'Processor Speed': '-', 'Processor Cache': '-', 'Processor Core': '-', 'Processor Threads': '-', 'Memory Size': '8 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '-', 'Storage Technology': 'SSD', 'Storage Capacity': '512 GB', 'Storage Speed': 'PCIe m.2', 'Graphic Manufacturer': 'Nvidia', 'Graphic Model': 'MX250', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '14.0"" FHD', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'Speaker (2 W) x 2 Microphone x 4', 'Camera': '720P HD Recessed Camera', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': 'Space Gray', 'Battery Cells & Capacity': '56 Wh', 'Security add-ons': '-', 'Warranty': '1 Year warranty', 'Weight': '1.49kg'}"
1L3X1EA,HP 250 G7 Core i5 10th Generation 8 GB Ram – Laptop,HP,Compu Jordan,https://compujordan.com/hp-250-g7-notebook-core-i5-10th-generation-8-gb-ram-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/250 G7/250 g7 silver 1-1200x1200.jpg,499.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '10th', 'Processor Family': 'i5-1035G1', 'Processor Speed': '3.6 GHz', 'Processor Cache': '6 MB', 'Processor Core': '4', 'Processor Threads': '-', 'Memory Size': '8 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '2666 MHz', 'Storage Technology': 'HDD', 'Storage Capacity': '1 TB', 'Storage Speed': '5400 rpm', 'Graphic Manufacturer': 'Nvidia', 'Graphic Model': 'GeForce Mx110', 'Graphic Memory Type': 'Dedicated', 'Graphic Memory Size': '2 GB', 'Display Size': '15.6"" HD', 'Screen Resolution': '1366 x 768', 'Panel Type': 'SVA', 'Optical Drive': 'DVD R/W', 'Audio': 'Integrated stereo speakers', 'Camera': 'HP TrueVision HD Camera', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'No', 'Included Operating System': 'Dos', 'Color': '-', 'Battery Cells & Capacity': '3-cell  41 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
175R6EA,HP 250 G7 Core i5 10th Generation – Laptop,HP,Compu Jordan,https://compujordan.com/hp-250-g7-notebook-core-i5-10th-generation-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/250 G7/250 g7 1-1200x1200.jpg,469.0,,JOD,False,-,"{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '10th', 'Processor Family': 'i5-1035G1', 'Processor Speed': '3.6 GHz', 'Processor Cache': '6 MB', 'Processor Core': '4', 'Processor Threads': '-', 'Memory Size': '4 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '2666 MHz', 'Storage Technology': 'HDD', 'Storage Capacity': '1 TB', 'Storage Speed': '5400 rpm', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'UHD Graphics', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '15.6"" HD', 'Screen Resolution': '1366 x 768', 'Panel Type': 'SVA', 'Optical Drive': 'DVD R/W', 'Audio': 'Integrated stereo speakers', 'Camera': 'HP TrueVision HD Camera', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'No', 'Included Operating System': 'Dos', 'Color': '-', 'Battery Cells & Capacity': '3-cell  41 Wh Li-ion', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
6XL31AV,HP Spectre X360 Laptop - 13T– Convertible Laptop,HP,Compu Jordan,https://compujordan.com/hp-spectre-x360-laptop-13t-convertible-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/Spectre x360 - 13-aw0003ne/HP Spectre x360 - 13-aw0003ne -1-1200x1200.jpg,1299.0,,JOD,False,"This brand new computer has seller modifications. The manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised.
Full-featured, thin, and light, the HP ProBook 450 lets professionals stay productive in the office and on the go. Stylish design plus optional quad-core performance and long battery life make this HP ProBook essential for today’s workforce.
Combine high-performance technology and long battery life with Windows 10 Pro, the Newest 10th Gen Intel Core processor, and DDR4 memory technology that provide fast and easy access to demanding business applications and fast access to data.
The HP ProBook 450 delivers stylish design to every business. An ultraslim chassis in a refined new natural silver finish includes a keyboard deck made of durable premium stamped aluminum.
Quickly transition to desktop productivity with a single cable that supports docking via USB-C which allows you to connect multiple external displays, a power source, and a gigabit network connection.
Experience vivid audio engagement and an easy conferencing experience with the Skype for Business Certified HP ProBook 450 with HP Audio Boost, HP Noise Cancellation.","{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '10th', 'Processor Family': 'i7-1065G7', 'Processor Speed': '3.9 GHz', 'Processor Cache': '8 MB', 'Processor Core': '4', 'Processor Threads': '-', 'Memory Size': '16 GB', 'Memory Type': 'LPDDR4 - SDRAM', 'Number of Memory Slot': '2', 'Memory Bus Speed': '3200 MHz', 'Storage Technology': 'SSD', 'Storage Capacity': '512 GB', 'Storage Speed': 'PCIe NVMe M.2', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'Iris Plus', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '13.3"" FHD BrightView micro-edge WLED-backlit multitouch', 'Screen Resolution': '1920 x 1080', 'Panel Type': 'IPS', 'Optical Drive': 'No', 'Audio': 'BANG & OLUFSEN; Dual speakers; HP Audio Boost 2.0', 'Camera': 'HP TrueVision HD IR Camera with integrated dual array digital microphone', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '4-cell  60 Wh Li-ion polymer', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
8WL72AV,HP Pavilion X360 14-dh200ne – Convertible Laptop,HP,Compu Jordan,https://compujordan.com/hp-pavilion-x360-14-dh200ne-convertible-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/HP-/14-dh200ne/x360 14-dh200ne 1-1200x1200.jpg,869.0,,JOD,False,"With four angles to choose from, you'll find just the right view for anything with the extremely flexible HP Pavilion x360.
Enjoy a richer entertainment and authentic listening experience with HP Dual Speakers with Audio by B&O.
Easily power through your binge sessions with an Intel® processor and great graphics, all on a micro-edge display.
This laptop is ENERGY STAR® certified, EPEAT Gold registered and contains sustainable, post-consumer recycled and ocean-bound plastics.","{'PC and Laptops', 'Laptops'}","{'Processor Type': 'Intel', 'Processor Generation': '10th', 'Processor Family': 'i7-1065G7', 'Processor Speed': 'Up to 3.9 GHz', 'Processor Cache': '8 MB', 'Processor Core': '4', 'Processor Threads': '8', 'Memory Size': '8 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '-', 'Memory Bus Speed': '-', 'Storage Technology': 'HDD + SSD', 'Storage Capacity': '1 TB HDD + 256 GB SSD', 'Storage Speed': 'NVMe M.2', 'Graphic Manufacturer': 'Intel', 'Graphic Model': 'Iris Plus', 'Graphic Memory Type': 'integrated', 'Graphic Memory Size': '-', 'Display Size': '14.0"" HD Touch', 'Screen Resolution': '1366 x 768', 'Panel Type': 'SVA', 'Optical Drive': 'No', 'Audio': 'Audio by Bang & Olufsen; Dual speakers; HP Audio Boost', 'Camera': 'HP Wide Vision HD Camera with integrated dual array digital microphone', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'Yes', 'Included Operating System': 'Windows 10 Home', 'Color': '-', 'Battery Cells & Capacity': '3-cell', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
82C60080AX,Lenovo V14-ADA AMD Ryzen 3 3250u - Business Laptop,Lenovo,Compu Jordan,https://compujordan.com/lenovo-v14-ada-amd-ryzen-3-3250u-business-laptop,https://compujordan.com/image/cache/catalog/products/pc and laptops/laptops/lenovo/V14/Lenovo V14 1-1200x1200.jpg,189.0,269.0,JOD,False,"Lenovo V14 Intel was officially launched in May 2020. The device is built with a 10th-generation Intel Core i7 processor and runs on Windows 10 Pro operating system. 
This basic Lenovo V14  ADA notebook is equipped with an AMD Ryzen or Athlon processor, as well as Radeon integrated graphics.
It features a 14-inch screen with a resolution of 1366 x 768 pixels. It features HD technology and is protected by anti-glare.
Lenovo v14 ada offers smooth multitasking between web-based applications and basic productivity programs.
Adds good audio quality for videos as well.
As well as VOIP calling with two integrated 1.5W speakers and Dolby Audio The modern,
With its sleek design and large touchpad, the device offers improved navigation on screen.","{'PC and Laptops', 'Laptops'}","{'Processor Type': 'AMD', 'Processor Generation': '3rd', 'Processor Family': 'Ryzen 3 3250u', 'Processor Speed': 'Up to 3.5 GHz', 'Processor Cache': '4 MB', 'Processor Core': '2 Cores', 'Processor Threads': '4 Threads', 'Memory Size': '4 GB', 'Memory Type': 'DDR4', 'Number of Memory Slot': '2', 'Memory Bus Speed': '2400 MHz', 'Storage Technology': 'SSD', 'Storage Capacity': '256 GB', 'Storage Speed': 'NVMe', 'Graphic Manufacturer': 'AMD', 'Graphic Model': 'Radeon RX Vega 3', 'Graphic Memory Type': 'Integrated', 'Graphic Memory Size': '-', 'Display Size': '14.0"" HD', 'Screen Resolution': '1366 x 768', 'Panel Type': 'TN', 'Optical Drive': 'No', 'Audio': 'Stereo speakers 2  Dolby Audio', 'Camera': '0.3-megapixel', 'Keyboard': 'English / Arabic', 'Back-lit Keyboard': 'No', 'Included Operating System': 'Dos', 'Color': '-', 'Battery Cells & Capacity': '30 Wh', 'Security add-ons': '-', 'Warranty': '1 Year warranty'}"
